gbifID,institutionCode,catalogNumber,kingdom,phylum,class,order,family,genus,species,lon,lat,year,country,region
2137921459,CLO,OBS577276823,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.29572,18.289963,2018,Belize,Corozal
2137942903,CLO,OBS577296818,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.29572,18.289963,2018,Belize,Corozal
2138591544,CLO,OBS578010518,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.12737,18.338896,2018,Belize,Corozal
2138660409,CLO,OBS578112504,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.135735,18.341612,2018,Belize,Corozal
2138661273,CLO,OBS578103692,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2139834930,CLO,OBS579476466,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.135254,18.342321,2018,Belize,Corozal
2139855491,CLO,OBS579505216,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.135254,18.342321,2018,Belize,Corozal
2139865814,CLO,OBS579504356,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13618,18.343977,2018,Belize,Corozal
2140021037,CLO,OBS579682424,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.408394,17.486586,2018,Belize,Belize
2141601139,CLO,OBS581372099,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.53509,17.790241,2018,Belize,Belize
2141732751,CLO,OBS581510990,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.5543,18.071884,2018,Belize,Orange Walk
2142169803,CLO,OBS582187891,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.5291,17.768892,2018,Belize,Belize
2142890717,CLO,OBS582932484,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.16975,18.3349,2018,Belize,Corozal
2143490304,CLO,OBS583714547,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.53148,17.7813,2018,Belize,Belize
2143695445,CLO,OBS597614271,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.18945,18.306322,2018,Belize,Corozal
2151357720,CLO,OBS618941433,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.83014,17.679052,2018,Guatemala,Petén
2160503288,CLO,OBS615807600,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.93002,17.755907,2018,Guatemala,Petén
2172417709,CLO,OBS628976841,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.99726,17.582918,2018,Guatemala,Petén
2173377520,CLO,OBS624825598,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.84394,17.687042,2018,Guatemala,Petén
2176399695,CLO,OBS628982742,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-90.00224,17.58512,2018,Guatemala,Petén
2182836478,CLO,OBS628108646,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.998955,17.575296,2018,Guatemala,Petén
2206972553,CLO,OBS662911536,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.83014,17.679052,2018,Guatemala,Petén
2207063604,CLO,OBS663071095,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.92839,17.755009,2018,Guatemala,Petén
2207078496,CLO,OBS663081423,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.93002,17.755907,2018,Guatemala,Petén
2220805897,CLO,OBS678510811,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.84394,17.687042,2018,Guatemala,Petén
3216445917,CLO,OBS1087600866,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.408394,17.486586,2018,Belize,Belize
2118835265,CLO,OBS584227353,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.1351,18.34235,2018,Belize,Corozal
2118908943,CLO,OBS584281466,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.1351,18.34235,2018,Belize,Corozal
2119117696,CLO,OBS584502059,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.149124,18.353394,2018,Belize,Corozal
2119243901,CLO,OBS584625990,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151634,18.345161,2018,Belize,Corozal
2119516706,CLO,OBS584994741,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.14041,18.359715,2018,Belize,Corozal
2119586933,CLO,OBS585093839,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.15202,18.345146,2018,Belize,Corozal
2119618474,CLO,OBS585102191,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.55487,17.363016,2018,Belize,Belize
2119989786,CLO,OBS585646076,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13449,18.356443,2018,Belize,Corozal
2121189833,CLO,OBS586815999,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2121570403,CLO,OBS587307507,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.132416,18.359764,2018,Belize,Corozal
2123196127,CLO,OBS589097919,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.272,17.46962,2018,Belize,Belize
2123449651,CLO,OBS589390939,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.655876,17.75347,2018,Belize,Orange Walk
2123627438,CLO,OBS589575271,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.655235,17.753109,2018,Belize,Orange Walk
2124172291,CLO,OBS590077661,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.1351,18.34235,2018,Belize,Corozal
2124321399,CLO,OBS590214179,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.55487,17.363016,2018,Belize,Belize
2124544290,CLO,OBS590400881,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.15202,18.345146,2018,Belize,Corozal
2124798626,CLO,OBS590721412,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.359116,18.006159,2018,Belize,Orange Walk
2124837919,CLO,OBS590808522,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2124851828,CLO,OBS590800816,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.64139,17.771656,2018,Belize,Orange Walk
2124954159,CLO,OBS590910937,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2125083646,CLO,OBS591022128,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.122955,18.33903,2018,Belize,Corozal
2125437244,CLO,OBS591377901,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.175934,18.324274,2018,Belize,Corozal
2126225933,CLO,OBS592208783,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.15202,18.345146,2018,Belize,Corozal
2126656879,CLO,OBS592692418,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.567314,17.731922,2018,Belize,Orange Walk
2126689109,CLO,OBS592712856,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.79991,17.247175,2018,Belize,Cayo
2126904999,CLO,OBS592947809,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.1351,18.34235,2018,Belize,Corozal
2126908405,CLO,OBS592947646,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.1351,18.34235,2018,Belize,Corozal
2126964646,CLO,OBS593045984,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13449,18.356443,2018,Belize,Corozal
2126985384,CLO,OBS593046379,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13449,18.356443,2018,Belize,Corozal
2127663620,CLO,OBS593702715,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13449,18.356443,2018,Belize,Corozal
2128207771,CLO,OBS594290056,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13449,18.356443,2018,Belize,Corozal
2132390184,CLO,OBS584230354,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.1351,18.34235,2018,Belize,Corozal
2132462847,CLO,OBS584376664,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151634,18.345161,2018,Belize,Corozal
2132523061,CLO,OBS584513702,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.149124,18.353394,2018,Belize,Corozal
2132579044,CLO,OBS584632382,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151634,18.345161,2018,Belize,Corozal
2132880187,CLO,OBS585041106,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.14041,18.359715,2018,Belize,Corozal
2132913381,CLO,OBS585094176,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.15202,18.345146,2018,Belize,Corozal
2133201380,CLO,OBS585586871,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13449,18.356443,2018,Belize,Corozal
2134386271,CLO,OBS587110412,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2134513881,CLO,OBS587313544,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.132416,18.359764,2018,Belize,Corozal
2135264882,CLO,OBS588301514,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.11757,18.340918,2018,Belize,Corozal
2135295403,CLO,OBS588347731,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.11757,18.340918,2018,Belize,Corozal
2135652958,CLO,OBS583885300,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13566,18.342916,2018,Belize,Corozal
2136058172,CLO,OBS584378974,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151634,18.345161,2018,Belize,Corozal
2136060579,CLO,OBS588970814,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.53785,17.786161,2018,Belize,Belize
2136174810,CLO,OBS584502952,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.149124,18.353394,2018,Belize,Corozal
2136470925,CLO,OBS584876467,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2136562571,CLO,OBS585017637,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.14041,18.359715,2018,Belize,Corozal
2137047549,CLO,OBS590077111,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.1351,18.34235,2018,Belize,Corozal
2137241826,CLO,OBS585865841,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.17132,18.336546,2018,Belize,Corozal
2137426869,CLO,OBS586047211,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.17132,18.336546,2018,Belize,Corozal
2137541677,CLO,OBS586169695,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.17132,18.336546,2018,Belize,Corozal
2137749956,CLO,OBS590911242,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.64139,17.771656,2018,Belize,Orange Walk
2138254517,CLO,OBS586778701,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151825,18.346493,2018,Belize,Corozal
2138334007,CLO,OBS591637686,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.134865,18.355959,2018,Belize,Corozal
2138714557,CLO,OBS587312760,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.132416,18.359764,2018,Belize,Corozal
2138903532,CLO,OBS592209435,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.15202,18.345146,2018,Belize,Corozal
2138908446,CLO,OBS592218879,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.15202,18.345146,2018,Belize,Corozal
2139026521,CLO,OBS592334598,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151634,18.345161,2018,Belize,Corozal
2139054439,CLO,OBS587655902,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.52246,18.329102,2018,Belize,Corozal
2139377939,CLO,OBS588012150,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2139758092,CLO,OBS588421087,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13618,18.343977,2018,Belize,Corozal
2139790725,CLO,OBS588440056,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13618,18.343977,2018,Belize,Corozal
2140177044,CLO,OBS593646937,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13449,18.356443,2018,Belize,Corozal
2140760652,CLO,OBS589577204,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.53972,17.771084,2018,Belize,Belize
2140771737,CLO,OBS589595947,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.53972,17.771084,2018,Belize,Belize
2141042906,CLO,OBS589954108,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.653915,17.751793,2018,Belize,Orange Walk
2141309240,CLO,OBS590223218,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2141516542,CLO,OBS590410696,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.64139,17.771656,2018,Belize,Orange Walk
2141658662,CLO,OBS590579866,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.53972,17.771084,2018,Belize,Belize
2141813894,CLO,OBS590800495,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2142589004,CLO,OBS591524590,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.16534,18.334349,2018,Belize,Corozal
2142655348,CLO,OBS591631373,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.134865,18.355959,2018,Belize,Corozal
2142819418,CLO,OBS591793044,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.133064,18.356592,2018,Belize,Corozal
2142905456,CLO,OBS591887214,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.505135,17.71946,2018,Belize,Belize
2142929436,CLO,OBS591921587,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.18323,18.31755,2018,Belize,Corozal
2143163116,CLO,OBS597041322,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13434,18.356806,2018,Belize,Corozal
2143603110,CLO,OBS583865794,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13566,18.342916,2018,Belize,Corozal
2143612935,CLO,OBS583882248,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13566,18.342916,2018,Belize,Corozal
2143647828,CLO,OBS592954469,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.1351,18.34235,2018,Belize,Corozal
2143836753,CLO,OBS593249561,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13449,18.356443,2018,Belize,Corozal
2143956435,CLO,OBS593451797,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.513374,17.755817,2018,Belize,Belize
2143981690,CLO,OBS584410317,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151634,18.345161,2018,Belize,Corozal
2144155958,CLO,OBS584659055,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151634,18.345161,2018,Belize,Corozal
2144657155,CLO,OBS594350223,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.513374,17.755817,2018,Belize,Belize
2144747354,CLO,OBS585586794,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13449,18.356443,2018,Belize,Corozal
2145548590,CLO,OBS586722705,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151825,18.346493,2018,Belize,Corozal
2146376423,CLO,OBS587823871,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2146476355,CLO,OBS588014688,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
2146666307,CLO,OBS588300636,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.11757,18.340918,2018,Belize,Corozal
2146803787,CLO,OBS588408645,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13618,18.343977,2018,Belize,Corozal
2148317984,CLO,OBS589388875,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.529,17.76867,2018,Belize,Belize
2148678573,CLO,OBS589762165,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.14884,18.352236,2018,Belize,Corozal
2149293275,CLO,OBS590401428,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.15202,18.345146,2018,Belize,Corozal
2149913067,CLO,OBS591024947,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.122955,18.33903,2018,Belize,Corozal
2150047193,CLO,OBS591137061,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.615036,17.873577,2018,Belize,Orange Walk
2150187721,CLO,OBS591240988,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.18323,18.31755,2018,Belize,Corozal
2151152925,CLO,OBS592334516,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.541626,17.357641,2018,Belize,Belize
2151299775,CLO,OBS592568036,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151634,18.345161,2018,Belize,Corozal
2151314006,CLO,OBS592570689,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.151634,18.345161,2018,Belize,Corozal
2152140289,CLO,OBS593672270,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13449,18.356443,2018,Belize,Corozal
2161489431,CLO,OBS617032204,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.52185,17.69629,2018,Guatemala,Petén
2166603241,CLO,OBS621661516,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.59478,17.52173,2018,Guatemala,Petén
2166927190,CLO,OBS621920379,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.59159,17.52365,2018,Guatemala,Petén
2166973986,CLO,OBS621967411,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.60079,17.51738,2018,Guatemala,Petén
2166974145,CLO,OBS621945927,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.59643,17.52081,2018,Guatemala,Petén
2172012330,CLO,OBS616986617,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.53098,17.69321,2018,Guatemala,Petén
2176930830,CLO,OBS620947743,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.45743,17.68833,2018,Guatemala,Petén
2177152913,CLO,OBS621284349,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.58946,17.52744,2018,Guatemala,Petén
2191104917,CLO,OBS662820965,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.29563,17.745695,2018,Guatemala,Petén
2191109056,CLO,OBS662823451,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.2975,17.74589,2018,Guatemala,Petén
2191143915,CLO,OBS662864775,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.304306,17.754728,2018,Guatemala,Petén
2191146836,CLO,OBS662841866,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.29133,17.742365,2018,Guatemala,Petén
2194890849,CLO,OBS667359300,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.29133,17.742365,2018,Guatemala,Petén
2203091757,CLO,OBS662825948,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.29245,17.743847,2018,Guatemala,Petén
2203113077,CLO,OBS662844404,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.28677,17.73908,2018,Guatemala,Petén
2204315767,CLO,OBS676754517,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.59159,17.523647,2018,Guatemala,Petén
2204617071,CLO,OBS677061487,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.45743,17.688328,2018,Guatemala,Petén
2206900970,CLO,OBS662838849,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.295616,17.745686,2018,Guatemala,Petén
2206925655,CLO,OBS662834462,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.30117,17.746717,2018,Guatemala,Petén
2206940301,CLO,OBS662871506,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.30437,17.750784,2018,Guatemala,Petén
2207138719,CLO,OBS667359479,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.45743,17.68833,2018,Guatemala,Petén
2207155932,CLO,OBS667359790,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.60079,17.51738,2018,Guatemala,Petén
2210329385,CLO,OBS667359208,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.29245,17.743847,2018,Guatemala,Petén
2210349284,CLO,OBS667359728,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.59643,17.52081,2018,Guatemala,Petén
2210350132,CLO,OBS667359350,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.28677,17.73908,2018,Guatemala,Petén
2215953650,CLO,OBS663223566,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.53972,17.771084,2018,Belize,Belize
2216532122,CLO,OBS676961395,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.53098,17.693214,2018,Guatemala,Petén
2219031687,CLO,OBS676744337,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.59479,17.521729,2018,Guatemala,Petén
2219069952,CLO,OBS676758698,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.6008,17.517374,2018,Guatemala,Petén
2219074092,CLO,OBS676748137,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.599464,17.518686,2018,Guatemala,Petén
2219098399,CLO,OBS676839266,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.589455,17.527433,2018,Guatemala,Petén
2219226000,CLO,OBS676966982,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.52185,17.696295,2018,Guatemala,Petén
2219694571,CLO,OBS667359573,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.58946,17.52744,2018,Guatemala,Petén
2219710126,CLO,OBS667359637,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.59478,17.52173,2018,Guatemala,Petén
2219710269,CLO,OBS667359545,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.59159,17.52365,2018,Guatemala,Petén
2227307603,CLO,OBS676756729,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.59643,17.520805,2018,Guatemala,Petén
2728579196,CLO,OBS587468568,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-87.869286,18.092487,2018,Belize,Corozal
2128853033,CLO,OBS595010797,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.29445,18.288755,2018,Belize,Corozal
2129338054,CLO,OBS595575053,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13618,18.343977,2018,Belize,Corozal
2129339266,CLO,OBS595571461,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13618,18.343977,2018,Belize,Corozal
2129471854,CLO,OBS595747912,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.56452,17.323366,2018,Belize,Belize
2130559180,CLO,OBS596926565,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2018,Belize,Orange Walk
